"","age","gender","par_edu","hisei","mig_bac","paa_gpa","big_ext","big_agr","big_con","big_neu","big_ope","fem_inm","fem_exm"
"567",30.5,"0","3",NA,"0",2.3,3,4.33333333333333,4,1.5,3.5,NA,NA
"568",29.5799999237061,"0","1",40.5400009155273,"0",2.4,5,3.66666666666667,5,2,4.5,NA,NA
"569",25.4200000762939,"1","1",NA,"0",2.3,3.5,4,3,4,5,3.55555555555556,1.5
"570",31.5,"0","1",54.5499992370605,"0",1.6,4.5,4.66666666666667,5,2,4,3.33333333333333,2.16666666666667
"571",31,"1","3",70.5699996948242,"0",2.1,4,4,4,3,3,3.33333333333333,2.41666666666667
"572",20.5799999237061,"0","1",NA,"0",2.7,NA,NA,NA,NA,NA,NA,NA
"573",28.25,"0","1",16.3600006103516,"1",2.1,3.5,3.66666666666667,3.5,2,3,NA,NA
"574",25.5,"0","1",NA,"0",1.8,4.5,4,4.5,3,4.5,3.11111111111111,2
"575",20.6700000762939,"0","1",NA,"1",1.7,NA,NA,NA,NA,NA,NA,NA
"576",31.9200000762939,"0","2",NA,"1",3.1,4,3.33333333333333,4.5,2.5,4,NA,NA
"577",23.9200000762939,"0","1",NA,"0",2.3,NA,NA,NA,NA,NA,NA,NA
"578",31.5799999237061,"0","1",57.3800010681152,"0",2.5,4.5,5,4.5,2,3,NA,NA
"579",28.5,"0","2",NA,"0",2.2,3.5,4.33333333333333,3.5,3,4,NA,NA
"580",28.9200000762939,"0","1",51.5,"0",1,3.5,3.66666666666667,4,3,3.5,3.22222222222222,1.66666666666667
"581",22.0799999237061,"0","1",16.3600006103516,"1",2.2,3.5,2.66666666666667,3,2.5,2.5,NA,NA
"582",23.9200000762939,"0","1",29.1599998474121,"0",1.8,4.5,3.66666666666667,3.5,2.5,4,NA,NA
"583",27.9200000762939,"0","2",59.4500007629395,"0",2.2,4,4.33333333333333,3.5,2,4,NA,NA
"584",26.0799999237061,"1","1",NA,"0",2.4,4,3.33333333333333,2.5,2.5,4,3.33333333333333,1.91666666666667
"585",26.8299999237061,"0","1",17.5599994659424,"0",2.4,2,4.33333333333333,3.5,1.5,3.5,NA,NA
"586",34.3300018310547,"1","1",40.5400009155273,"0",3.3,4,4,4,4,4.5,NA,NA
"587",24.1700000762939,"1","3",62.1300010681152,"0",2.1,4,4,4.5,1,3.5,NA,NA
"588",20.4200000762939,"0","1",48.0999984741211,"0",2,NA,NA,NA,NA,NA,NA,NA
"589",32.25,"0","3",72.3000030517578,"0",1.4,2.5,3.66666666666667,4,4.5,4.5,3.11111111111111,2.33333333333333
"590",29.25,"0","1",NA,"0",1.3,4,4.33333333333333,4,3.5,4,NA,NA
"591",27.25,"0","1",17.7900009155273,"0",2.6,3.5,3.66666666666667,3,3,3.5,3.22222222222222,2.66666666666667
"592",30.3299999237061,"0","1",NA,"0",NA,4.5,4,3,2,4.5,NA,NA
"593",30.5,"1","2",NA,"0",2.7,3.5,3.66666666666667,3.5,1.5,4,NA,NA
"594",33.25,"0","1",NA,"0",2.9,4,5,2,4,5,NA,NA
"595",25.0799999237061,"0","1",31.7199993133545,"0",3,4.5,3.66666666666667,2.5,3,2.5,NA,NA
"596",33.4199981689453,"0","2",NA,"0",1.4,3,3.66666666666667,5,2,5,NA,NA
"597",30.6700000762939,"0","1",NA,"0",2.1,5,4.33333333333333,4.5,2.5,2.5,NA,NA
"598",27.5799999237061,"0","1",NA,"0",2.1,3.5,4,4.5,3,4,3.33333333333333,1.91666666666667
"599",27.3299999237061,"0","3",NA,"0",2.2,3,3.33333333333333,3.5,3.5,4,3.11111111111111,2.41666666666667
"600",21.4200000762939,"0","2",41.2700004577637,"0",3.1,NA,NA,NA,NA,NA,NA,NA
"601",21.75,"0","2",72.8300018310547,"0",2.2,NA,NA,NA,NA,NA,NA,NA
"602",26.6700000762939,"0","1",50.9000015258789,"1",2.5,4,3.66666666666667,2.5,2.5,4,NA,NA
"603",33.0800018310547,"0","2",NA,"0",2.2,4,4,3,2,4.5,3.22222222222222,2.41666666666667
"604",27.3299999237061,"0","2",NA,"0",2.4,4,4,4,4.5,4,NA,NA
"605",29.3299999237061,"1","1",25.2299995422363,"0",2.5,4,3.66666666666667,3,2.5,3.5,NA,NA
"606",33.1699981689453,"1","3",19.7800006866455,"0",1,3,4.33333333333333,4.5,2.5,3,NA,NA
"607",33.3300018310547,"0","2",NA,"1",2.9,3,3,4,2,3,NA,NA
"608",35.8300018310547,"1","3",72.3000030517578,"0",2.9,NA,NA,NA,NA,NA,NA,NA
"609",32.0800018310547,"0","1",26.6000003814697,"0",2.1,3.5,3.33333333333333,4,3.5,2.5,3,2.91666666666667
"610",24.0799999237061,"0","1",56,"0",2.6,2.5,3.66666666666667,3.5,4,4.5,NA,NA
"611",25.75,"0","1",25.9500007629395,"0",1.8,5,4,5,3,2.5,3.44444444444444,2.5
"612",25.4200000762939,"0","1",NA,"0",1.4,3,3.33333333333333,4.5,3.5,4,NA,NA
"613",33,"1","2",84.1399993896484,"0",2.3,4,3.33333333333333,3.5,2,3,3,2.33333333333333
"614",31.5799999237061,"0","1",NA,"0",2.5,4.5,3.66666666666667,3.5,2.5,3,3.55555555555556,1.91666666666667
"615",22.0799999237061,"1","2",81.9199981689453,"0",1.1,NA,NA,NA,NA,NA,NA,NA
"616",28,"0","1",NA,"0",2.9,4.5,4.33333333333333,3.5,3,4,NA,NA
"617",35.5800018310547,"1","1",28.4799995422363,"1",2.3,3.5,3.33333333333333,3,3.5,4,NA,NA
"618",27.8299999237061,"0","2",70.3399963378906,"0",2.4,4,4,4.5,2.5,4,NA,NA
"619",25.3299999237061,"1","3",73.9100036621094,"0",3.1,4,3.66666666666667,3.5,2.5,3.5,NA,NA
"620",21.75,"0","3",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
"621",28.6700000762939,"0","1",54.5499992370605,"0",1.6,4,1.66666666666667,3.5,3.5,4,NA,NA
"622",25.25,"0","1",17.7900009155273,"0",1.3,NA,NA,NA,NA,NA,NA,NA
"623",30.6700000762939,"0","1",51.5,"0",2.6,3,3.66666666666667,2.5,1.5,3,3.88888888888889,3.33333333333333
"624",22.5,"1","1",24.1599998474121,"1",2.3,3,3.33333333333333,4,2,2.5,NA,NA
"625",25.4200000762939,"0","1",NA,"1",2.9,NA,NA,NA,NA,NA,NA,NA
"626",39,"0","2",85.4100036621094,"0",2.8,4,4,4,2.5,4.5,NA,NA
"627",21.75,"1","1",40.5400009155273,"0",1.7,4,4,3.5,2.5,5,NA,NA
"628",32.8300018310547,"0","2",52.7200012207031,"0",2.6,5,3.66666666666667,4.5,3.5,3,2.88888888888889,2.66666666666667
"629",22.0799999237061,"1","1",41.2700004577637,"0",3.2,NA,NA,NA,NA,NA,NA,NA
"630",32.5,"0","1",76.6500015258789,"0",1.7,3.5,3,4,3.5,3,3,2.33333333333333
"631",32.0800018310547,"1","1",51.9199981689453,"0",2.3,4.5,3.66666666666667,4,2.5,4,3.11111111111111,1.33333333333333
"632",30.9200000762939,"0","1",17.7900009155273,"0",2,2.5,3.33333333333333,4.5,5,2.5,NA,NA
"633",33.3300018310547,"0","1",26.6000003814697,"1",3.4,3.5,4.33333333333333,3.5,4,4,NA,NA
"634",32,"0","1",40.5400009155273,"0",1.9,5,3.66666666666667,4.5,2.5,4.5,3.44444444444444,2.08333333333333
"635",25.9200000762939,"0","1",28.7000007629395,"0",2.6,3.5,3.66666666666667,5,3.5,4,NA,NA
"636",20.6700000762939,"0","1",NA,"0",1.9,NA,NA,NA,NA,NA,NA,NA
"637",28.25,"0","1",NA,"1",NA,5,4.33333333333333,3,2,3,NA,NA
"638",33.5,"0","3",72.3000030517578,"0",3.1,NA,NA,NA,NA,NA,NA,NA
"639",32.0800018310547,"0","1",NA,"0",2.7,3,4.33333333333333,4.5,2,1.5,NA,NA
"640",27.3299999237061,"0","1",28.4799995422363,"0",2.5,3.5,4.33333333333333,5,3,3.5,NA,NA
"641",23.75,"1","1",74.7900009155273,"0",1.5,4,2.66666666666667,2.5,1.5,2,NA,NA
"642",28.6700000762939,"0","2",70.8899993896484,"0",2.5,4,4.33333333333333,3.5,3,3,NA,NA
"643",29,"0","3",65.0100021362305,"0",1.6,5,4.33333333333333,4,2.5,4,NA,NA
"644",40.0800018310547,"1","3",80.7799987792969,"0",2,4,3.66666666666667,3.5,1.5,4,NA,NA
"645",25.6700000762939,"0","1",NA,"1",3,4,3.66666666666667,3.5,2.5,3.5,2.22222222222222,2.41666666666667
"646",31.8299999237061,"0","1",22.7700004577637,"0",1.4,4,3.33333333333333,4,3,4,2.88888888888889,2
"647",32.0800018310547,"0","3",82.4100036621094,"0",2.1,5,3.66666666666667,5,4.5,5,NA,NA
"648",30.9200000762939,"0","1",NA,"0",3.3,5,2.33333333333333,2.5,2.5,3.5,NA,NA
"649",20.25,"0","1",NA,"1",2.6,NA,NA,NA,NA,NA,NA,NA
"650",31.9200000762939,"1","1",NA,"0",1.3,3.5,4,3.5,1,5,3.88888888888889,3.16666666666667
"651",30.4200000762939,"0","1",25.9500007629395,"0",2.6,3.5,3.66666666666667,3.5,4,4.5,NA,NA
"652",27.4200000762939,"0","1",45.7599983215332,"0",2.3,1.5,4,5,3,3.5,NA,NA
"653",21.9200000762939,"0","3",NA,"0",1.9,3,4.33333333333333,4,3,3.5,NA,NA
"654",25.8299999237061,"0","3",NA,"0",2.3,4,3.66666666666667,2.5,2.5,2.5,NA,NA
"655",33.1699981689453,"0","3",76.6500015258789,"0",1.3,3.5,3.66666666666667,3,3.5,4.5,3.11111111111111,2.58333333333333
"656",22.75,"0","1",26.6000003814697,"0",1.5,4.5,4,4.5,2,3.5,3.44444444444444,1.66666666666667
"657",31.0799999237061,"0","3",78.1699981689453,"0",2,4.5,4,5,3,3.5,NA,NA
"658",34,"0","1",48.0999984741211,"0",2.7,3.5,3.33333333333333,3.5,2,3.5,NA,NA
"659",25.9200000762939,"0","1",NA,"0",3,4,3,4,2.5,3.5,NA,NA
"660",26.3299999237061,"1","3",NA,"1",1.8,4.5,3.33333333333333,2.5,2,4.5,NA,NA
"661",24.0799999237061,"0","1",51.3499984741211,"0",1.8,4.5,4.66666666666667,4,2,3.5,2.77777777777778,2.58333333333333
"662",70.6699981689453,"0",NA,NA,NA,NA,2.5,4,5,3,4,NA,NA
"663",27.1700000762939,"0","1",54.5499992370605,"0",1.6,4,3,5,2.5,4.5,NA,NA
"664",24,"0","3",70.3399963378906,"0",3.4,5,3.66666666666667,4,1.5,2.5,NA,NA
"665",32.3300018310547,"0","1",48.0999984741211,"0",1.8,3.5,3.66666666666667,5,2,2.5,NA,NA
"666",32.0800018310547,"1","1",51.560001373291,"0",3.5,5,4,2,1,2,NA,NA
"667",30.4200000762939,"0","2",70.3399963378906,"0",2.5,4,4.33333333333333,4.5,3,4,NA,NA
"668",24.3299999237061,"0","1",NA,"0",1.7,NA,NA,NA,NA,NA,3.77777777777778,2.58333333333333
"669",28.25,"0","1",NA,"0",2,NA,NA,NA,NA,NA,NA,NA
"670",24.3299999237061,"0","2",74.7900009155273,"0",2.1,NA,NA,NA,NA,NA,NA,NA
"671",30.8299999237061,"0","3",85.4100036621094,"0",3.6,3.5,4.33333333333333,4,3.5,5,3.66666666666667,2.25
"672",32.1699981689453,"0","3",70.3399963378906,"0",1.4,2,3.66666666666667,4,2,3.5,2.88888888888889,2.83333333333333
"673",31.3299999237061,"0","2",NA,"0",1.9,4.5,4,5,3,3,3.44444444444444,2.66666666666667
"674",29.4200000762939,"0","1",NA,"0",2.6,4,3,2,2.5,3,NA,NA
"675",32.3300018310547,"0","1",NA,"0",1.8,2,4,4,4.5,3.5,3.66666666666667,3
"676",23.1700000762939,"1",NA,65.0100021362305,"0",1.9,2.5,3.66666666666667,4,1.5,2,3.44444444444444,2.75
"677",25.4200000762939,"0","1",NA,"0",1.5,3,3,5,4,2.5,NA,NA
"678",22.9200000762939,"1","3",71.5500030517578,"0",2.5,3,4,4,2,3.5,NA,NA
"679",29.5799999237061,"0","2",NA,"0",2.5,3.5,3.33333333333333,4,3,4,NA,NA
"680",32,"1","3",NA,"0",2.2,4,4.66666666666667,3,2.5,4,3.125,1.83333333333333
"681",25.9200000762939,"0","3",88.3099975585938,"0",1.5,4,4,4.5,3,4,NA,NA
"682",29.9200000762939,"0","1",NA,"0",2.6,5,4.33333333333333,3.5,2,2.5,NA,NA
"683",31.6700000762939,"0","1",NA,"0",2.4,4.5,3.33333333333333,4.5,1.5,3,NA,NA
"684",33.5800018310547,"0","1",17.7900009155273,"0",2.4,2.5,3.66666666666667,3,3.5,5,NA,NA
"685",31.9200000762939,"0","1",NA,"0",1.6,2.5,4,4,2,2.5,NA,NA
"686",23.4200000762939,"1","3",NA,"0",2.5,5,5,4,2,3,3.22222222222222,2.16666666666667
"687",23.25,"0","1",17.6900005340576,"0",2.8,2.5,4,3.5,3,5,3.77777777777778,2.25
"688",26.6700000762939,"0","2",28.4799995422363,"1",1.5,4,3.33333333333333,3,3.5,5,3.22222222222222,2.58333333333333
"689",31.25,"0","1",41.6300010681152,"0",1.9,4,3.66666666666667,5,3.5,2.5,3.33333333333333,2.25
"690",26.5799999237061,"0","3",65.0100021362305,"0",2.5,5,3.33333333333333,4,2,2.5,2.77777777777778,2.66666666666667
"691",36.8300018310547,"0","1",30.7800006866455,"0",1.7,3,4,3.5,2.5,4,3.33333333333333,2.5
"692",32.1699981689453,"0","1",NA,"0",1.3,5,4.33333333333333,5,2.5,4.5,NA,NA
"693",32.9199981689453,"0","3",71.3899993896484,"0",2.3,2.5,3.33333333333333,2.5,4,4.5,1.11111111111111,2.41666666666667
"694",29.25,"0","1",NA,"0",3.3,3.5,3.33333333333333,3.5,3.5,4,NA,NA
"695",27.5799999237061,"0","1",NA,"0",1.5,4,4.33333333333333,4,3,4,NA,NA
"696",29,"0","1",NA,"0",3,5,4,5,3,3,3.33333333333333,2.41666666666667
"697",33.9199981689453,"1","2",79.7399978637695,"0",2.8,3,4.33333333333333,2.5,1.5,3,3.22222222222222,2.83333333333333
"698",22.1700000762939,"0","1",NA,"0",2.9,3,4.66666666666667,3.5,4.5,2.5,NA,NA
"699",30.75,"0","3",51.560001373291,"0",2.3,5,3.33333333333333,3.5,2,4.5,3.55555555555556,3.08333333333333
"700",23.8299999237061,"0","1",28.7000007629395,"0",2.8,NA,NA,NA,NA,NA,NA,NA
"701",30.8299999237061,"0","1",48.0999984741211,"0",2.5,4,2.66666666666667,5,3,2,NA,NA
"702",32.25,"0","1",79.0500030517578,"0",2.4,2.5,4,5,3.5,5,3.22222222222222,2.16666666666667
"703",29.5799999237061,"0","1",17.6900005340576,"1",2.4,3,4.33333333333333,3,3,3.5,2.88888888888889,1.58333333333333
"704",27.5799999237061,"0","1",22.5699996948242,"0",1.5,4.5,3.33333333333333,4,3.5,3.5,3.66666666666667,1.83333333333333
"705",22.8299999237061,"1","1",48.0999984741211,"0",2,3.5,4,4.5,2.5,2.5,NA,NA
"706",20,"0",NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA
"707",32.25,"0","1",57.3800010681152,"0",2.5,2.5,3.66666666666667,4,4.5,2,2.66666666666667,2.58333333333333
"708",35.5800018310547,"0","2",NA,"0",2.2,4,4,4,2.5,4,NA,NA
"709",21.9200000762939,"0","3",NA,"1",2,NA,NA,NA,NA,NA,NA,NA
"710",28.0799999237061,"0","1",NA,"0",2.6,3.5,4,4,4.5,4,3,1.5
"711",30.75,"1","1",40.5400009155273,"0",2.5,5,3,2.5,2,4.5,NA,NA
"712",30.5,"1","1",NA,"0",1.8,5,4,3.5,2,4,4,3.08333333333333
"713",30.25,"0","1",NA,"1",2.4,2.5,4,2.5,3.5,3,3,2.66666666666667
"714",24.25,"0","1",51.5,"0",1.7,4.5,3.66666666666667,3.5,3,2.5,NA,NA
"715",29.0799999237061,"0","1",63.0299987792969,"0",2.8,4,4,4,2,4,3.44444444444444,1.66666666666667
"716",32,"1","1",37.8300018310547,"0",2.4,3.5,3,4,3,4,3.5,2.58333333333333
"717",20.5799999237061,"0","2",24.5300006866455,"1",2.6,NA,NA,NA,NA,NA,NA,NA
"718",23.75,"0","2",70.5,"0",2.8,4.5,2.66666666666667,4,3,4.5,NA,NA
"719",33,"1","3",NA,"0",2.1,2.5,3.66666666666667,3,1.5,4,NA,NA
"720",30.1700000762939,"0","2",NA,"0",2.7,2.5,3.66666666666667,5,3.5,3.5,2.77777777777778,2.25
"721",30,"1","2",59.3499984741211,"0",1.8,4,4.33333333333333,2.5,3,3,3.77777777777778,2.83333333333333
"722",26.75,"0","1",NA,"0",2.9,2,3.66666666666667,3.5,2.5,3.5,NA,NA
"723",31.1700000762939,"0","3",72.9400024414062,"0",1.8,4.5,3,5,3,2.5,NA,NA
"724",29.9200000762939,"0","1",NA,"0",1.6,3.5,4.33333333333333,4.5,3.5,3,3.55555555555556,2.91666666666667
"725",30.5799999237061,"0","3",70.5,"1",2.4,4.5,3.66666666666667,3,3,4,3.55555555555556,3
"726",22.75,"0","1",26.6000003814697,"1",2.4,3.5,3,4.5,3,4.5,NA,NA
"727",26.4200000762939,"1","2",40.5400009155273,"0",2.2,3.5,3.66666666666667,3.5,3,3,NA,NA
"728",19.4200000762939,"0",NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA
"729",30.4200000762939,"0","1",41.6300010681152,"0",2.4,3.5,4,4.5,2,3.5,3.77777777777778,2.16666666666667
"730",33.0800018310547,"0","1",NA,"0",1.6,2.5,3.66666666666667,4,2.5,3.5,3.11111111111111,1.58333333333333
"731",23.0799999237061,"1","1",26.6000003814697,"0",2.6,3.5,3,2.5,1.5,3.5,2.66666666666667,2.75
"732",29.5799999237061,"0","3",NA,"1",2.3,5,4.33333333333333,3,1.5,5,3.55555555555556,3
"733",40.8300018310547,"1","1",17.7900009155273,"0",1.9,3,2.33333333333333,4,1.5,3,NA,NA
"734",31.0799999237061,"0","1",70.5699996948242,"0",1.8,4.5,3,4.5,2.5,4.5,NA,NA
"735",25.4200000762939,"0","1",22.5699996948242,"0",2,5,4.33333333333333,3.5,3,4.5,3.33333333333333,2.91666666666667
"736",25.8299999237061,"0","1",36.9199981689453,"0",2,3,3.66666666666667,4,2.5,4.5,3.55555555555556,2.16666666666667
"737",27.4200000762939,"0","1",NA,"1",2.2,2.5,4,3.5,3,1.5,NA,NA
"738",28.8299999237061,"0","3",NA,"0",3,5,3.33333333333333,2.5,2.5,3,NA,NA
"739",23.3299999237061,"1","1",NA,"0",2.8,4,4.33333333333333,5,3,4.5,NA,NA
"740",31.25,"1","1",70.3399963378906,"1",2.2,4,4,4,2,4.5,3.44444444444444,2.66666666666667
"741",31,"0","2",NA,"0",1.9,3,3.66666666666667,3,3,3,3.44444444444444,2.41666666666667
"742",52,"0","2",70.5699996948242,"0",2.4,4.5,4,3.5,4,5,NA,NA
"743",23.9200000762939,"0","3",82.4100036621094,"0",1,3.5,3,3.5,2.5,2,2.88888888888889,2.33333333333333
"744",50.0800018310547,"0",NA,NA,"1",NA,4,3.66666666666667,5,3,3,NA,NA
"745",22.3299999237061,"1","1",NA,"0",2.5,NA,NA,NA,NA,NA,NA,NA
"746",25.8299999237061,"1","3",65.0100021362305,"0",1.9,3,3.66666666666667,4,2,4.5,NA,NA
"747",22.5799999237061,"0","1",NA,"0",3,4,4.33333333333333,5,2.5,4.5,NA,NA
"748",24,"0","1",80.9199981689453,"0",2.6,NA,NA,NA,NA,NA,NA,NA
"749",22.6700000762939,"1","2",NA,"0",3.1,NA,NA,NA,NA,NA,NA,NA
"750",23.75,"1","1",70.5699996948242,"0",2.2,4,2.66666666666667,5,2.5,3,NA,NA
"751",23.9200000762939,"0","1",25.2299995422363,"0",1.7,NA,NA,NA,NA,NA,NA,NA
"752",28.25,"0","3",65.0100021362305,"0",1.7,3,4,4,3.5,4.5,NA,NA
"753",25.4200000762939,"0","1",NA,"0",2.7,5,3.66666666666667,4.5,2,2.5,NA,NA
"754",28.75,"0","1",76.6500015258789,"0",1.1,3,3.33333333333333,4,3.5,3.5,3.55555555555556,2.66666666666667
"755",31.0799999237061,"0","3",82.4100036621094,"0",1.4,4.5,3.66666666666667,4.5,2.5,4,2.88888888888889,2.41666666666667
"756",32.3300018310547,"0","1",70.5699996948242,"0",2.2,4,4,4.5,3,3,NA,NA
"757",33.1699981689453,"1","1",78.7600021362305,"0",2.7,3.5,3,2.5,2.5,4.5,3.66666666666667,2.33333333333333
"758",33.6699981689453,"0","1",NA,"0",2,5,2.66666666666667,3.5,3,2.5,2.77777777777778,2.5
"759",26.9200000762939,"0",NA,NA,NA,2.6,4,3.66666666666667,4,3,4.5,3,1.91666666666667
"760",22.25,"1","1",51.5,"0",2.7,NA,NA,NA,NA,NA,NA,NA
"761",29.5799999237061,"0","3",85.8499984741211,"0",2.5,4,3.66666666666667,5,3.5,5,3.44444444444444,1.25
"762",27.3299999237061,"0","1",67.9400024414062,"0",NA,4,3.33333333333333,4.5,2.5,3,2.77777777777778,1.16666666666667
"763",30.5799999237061,"0","2",NA,"0",1.8,3.5,3.66666666666667,3.5,2,4,3.22222222222222,1.91666666666667
"764",31.4200000762939,"0","2",36.3499984741211,"0",2.8,4,4,2.5,1.5,4.5,3.44444444444444,1.83333333333333
"765",43.25,"0","1",16.3600006103516,"0",2.1,3,4.66666666666667,3,4,4,NA,NA
"766",21.0799999237061,"1","1",25.2299995422363,"0",2.9,NA,NA,NA,NA,NA,NA,NA
"767",28.4200000762939,"0","2",25.2299995422363,"0",1.3,3.5,4,5,3.5,4,3.11111111111111,1.5
"768",37.5,"0","1",30.7800006866455,"0",2.3,4.5,5,4,1,4,NA,NA
"769",33.1699981689453,"1","1",NA,"1",3.1,2.5,3.66666666666667,3,2.5,3,NA,NA
"770",30.75,"0","1",NA,"0",2.2,4,4.66666666666667,5,3,4.5,3.88888888888889,3
"771",35.0800018310547,"0","2",NA,"0",3.1,4.5,4,4.5,3,5,3,1.58333333333333
"772",32.0800018310547,"0","2",82.4100036621094,"0",2.3,4,3.33333333333333,4,2,3,3.55555555555556,2.16666666666667
"773",35.5,"0","1",37.2200012207031,"0",2.6,4,4,4,3,2,NA,NA
"774",27.9200000762939,"1","2",82.4100036621094,"0",2.3,4,2,3.5,2.5,4.5,NA,NA
"775",32.5,"0","2",NA,"0",2.4,5,3.33333333333333,4.5,1.5,5,NA,NA
"776",31.5799999237061,"1","3",82.4100036621094,"0",3,3,3.33333333333333,3,3,3,4,3.91666666666667
"777",22.75,"0","1",59.3499984741211,"0",1.9,3,3.33333333333333,4,2.5,3.5,NA,NA
"778",32.4199981689453,"0","1",NA,"0",1.7,4.5,4,4,2,3.5,3.22222222222222,2.5
"779",31.1700000762939,"0","2",NA,"0",2,5,4,5,3,3,3.88888888888889,2.25
"780",22.1700000762939,"1","1",27.9099998474121,"0",1.7,NA,NA,NA,NA,NA,NA,NA
"781",33,"0","1",28.4799995422363,"0",2.7,3.5,4.66666666666667,4,2,3,3.55555555555556,2.33333333333333
"782",31.6700000762939,"0","1",NA,"0",1.6,5,4.33333333333333,5,3,2.5,3.66666666666667,1.25
"783",31.1700000762939,"0","3",82.4100036621094,"0",1.7,3,3.33333333333333,4,2.5,4,3.22222222222222,1.83333333333333
"784",22.4200000762939,"0","1",20.9099998474121,"0",2.4,NA,NA,NA,NA,NA,NA,NA
"785",23.0799999237061,"0","2",NA,"1",3.1,NA,NA,NA,NA,NA,NA,NA
"786",23,"1","1",NA,"0",2.8,NA,NA,NA,NA,NA,NA,NA
"787",26.1700000762939,"1","1",28.4799995422363,"0",2.7,4.5,3.33333333333333,3,2,2.5,2.77777777777778,2.25
"788",29.5799999237061,"0","2",37.8300018310547,"0",1.7,5,3,3.5,2.5,5,3.11111111111111,1.58333333333333
"789",28.5799999237061,"0","1",26.6200008392334,"1",2.6,4.5,3.66666666666667,3.5,2.5,2.5,NA,NA
"790",31.75,"0","1",54.5499992370605,"0",2,5,3.33333333333333,4.5,2.5,3,3.33333333333333,1.75
"791",27,"1","2",68.879997253418,"0",2.8,4,4,2,2,4.5,2.77777777777778,2.58333333333333
"792",30.75,"1","2",29.1599998474121,"0",2.1,NA,NA,NA,NA,NA,NA,NA
"793",26.0799999237061,"0","3",NA,"1",3.4,NA,NA,NA,NA,NA,NA,NA
"794",30.9200000762939,"0","1",NA,"0",2.9,3,3,4,2.5,2.5,NA,NA
"795",29.3299999237061,"0","1",48.0999984741211,"0",NA,5,4.66666666666667,4.5,1.5,2.5,3.44444444444444,2.41666666666667
"796",25.6700000762939,"0","1",NA,"0",2.7,5,3.33333333333333,4,2.5,4,NA,NA
"797",26.6700000762939,"0","1",36.3499984741211,"0",2.5,3.5,4.66666666666667,4.5,1,4,3.33333333333333,2.58333333333333
"798",33.1699981689453,"0","1",36.3499984741211,"0",1.6,3,4,3.5,3.5,5,3.22222222222222,2.58333333333333
"799",21.5,"0","1",28.4799995422363,"1",1.7,NA,NA,NA,NA,NA,NA,NA
"800",25.5799999237061,"0","1",NA,"1",1.9,3,4,3.5,2.5,4,2.77777777777778,2.41666666666667
"801",27,"0","1",70.3399963378906,"0",1.9,3.5,4,3,4,3,NA,NA
"802",33.6699981689453,"0","1",40.5400009155273,"0",3.3,2.5,3.33333333333333,4.5,2.5,4.5,NA,NA
"803",32.3300018310547,"0","3",NA,"0",1.7,3,4,4,3,1.5,2.88888888888889,2.91666666666667
"804",23.1700000762939,"0","3",81.7799987792969,"1",2.4,2.5,3.66666666666667,4.5,4,2.5,NA,NA
"805",27.0799999237061,"0","1",57.3800010681152,"0",2.1,4,3,5,2.5,3.5,NA,NA
"806",30.4200000762939,"0","1",25.9500007629395,"1",2.8,4.5,2.33333333333333,5,1,4,NA,NA
"807",21.75,"0","1",NA,"0",2.1,NA,NA,NA,NA,NA,NA,NA
"808",31.3299999237061,"1","1",17.7900009155273,"0",3.6,3.5,3,5,2.5,3.5,NA,NA
"809",26.9200000762939,"0","1",NA,"1",2.8,5,4,3,3,4.5,NA,NA
"810",32.0800018310547,"0","1",26.6000003814697,"0",2.5,4,4,4,2.5,3.5,NA,NA
"811",24.4200000762939,"0","1",NA,"0",2.3,NA,NA,NA,NA,NA,3.22222222222222,3
"812",30.6700000762939,"0","2",74.6600036621094,"0",1.9,5,3.66666666666667,4.5,2,2,NA,NA
"813",30.75,"0","1",70.0899963378906,"0",2.1,3.5,4.33333333333333,4.5,2.5,4,NA,NA
"814",20.8299999237061,"1","3",76.4899978637695,"0",2,NA,NA,NA,NA,NA,NA,NA
"815",32.0800018310547,"0","2",61.1800003051758,"0",1.5,3,3.33333333333333,4.5,3.5,5,2.77777777777778,2.08333333333333
"816",26.6700000762939,"0","3",62.1300010681152,"0",2.3,3.5,3.33333333333333,3.5,3.5,3,NA,NA
"817",32.3300018310547,"0","1",NA,"0",2.3,4,4,3.5,3,4,2.88888888888889,2.91666666666667
"818",32.0800018310547,"0","2",NA,"0",2.4,4,4,3,2,4.5,3.22222222222222,2.41666666666667
"819",23.6700000762939,"0","1",NA,"0",2.9,3,3.33333333333333,4,4,5,NA,NA
"820",31.5,"0","1",NA,"0",1.4,2.5,3.66666666666667,4.5,3.5,4,2.88888888888889,2
"821",25.3299999237061,"0","1",NA,"0",2.9,NA,NA,NA,NA,NA,NA,NA
"822",24.5,"0","3",NA,"0",2.5,5,4,4.5,2,3,2.77777777777778,2.16666666666667
"823",32.0800018310547,"0","2",77.0999984741211,"1",2,4.5,3.66666666666667,4.5,2,2,NA,NA
"824",44.9199981689453,"1","2",57.3800010681152,"0",3.1,3.5,3.33333333333333,3,3,3.5,3.33333333333333,2.41666666666667
"825",31,"0","3",65.0100021362305,"0",1.7,5,4,5,3,4,NA,NA
"826",29,"0","1",30.4899997711182,"1",2.5,NA,NA,NA,NA,NA,NA,NA
