     1.000     0.363    -0.468     0.794     0.554     0.347  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.399    -1.009     1.000     5.000     3.667     3.000    28.580     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005507
     1.000    -0.782     0.189     1.425    -1.342     0.347     1.103    -0.069     1.524     0.815    -0.801    -0.792     1.206    -1.158     2.667     3.667     2.667     2.750    19.250     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005509
     0.000    -0.209    -0.468     0.164    -0.710     1.607  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.878    -1.713     2.000     3.000     3.000     2.500    20.170     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005510
     2.000     1.507     0.846    -1.097     0.554     0.977    -1.791    -0.579     0.203    -0.130     4.705     2.160    -0.357  9999.000     3.000     5.000     4.000     3.000    19.750     0.000     0.000     2.230    -0.309    -0.257    -0.176    -0.489 7005516
     1.000    -1.354     0.189    -0.466     0.554    -0.282     1.103     0.441     0.203     1.760     1.034     0.684     2.075     1.267     2.667     3.333     3.000     3.000    23.330     1.000     0.000    -0.044     0.031    -0.924    -0.284     2.221 7005518
     1.000     0.935    -0.468     1.425    -0.078     0.977  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     4.000     4.667     4.000     3.000    21.330     0.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005519
     0.000     0.363    -1.782    -1.097     0.554    -0.912  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     1.206    -0.605  9999.000  9999.000  9999.000  9999.000    25.500     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005520
     1.000     0.363    -0.468    -0.466    -0.710    -0.282  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.226     1.146     1.667     2.333     2.667     3.000    20.580     0.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005525
     2.000     0.363    -0.468     1.425    -0.078    -0.912     1.103     0.441     1.524    -0.445    -0.189     1.176     0.685     1.313     3.000     2.000     2.333     3.000    20.000     0.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005527
     1.000     0.363    -1.125     0.164     0.554    -0.282  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.010    -0.797     2.000     3.000     3.000     3.000    19.920     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005529
     0.000    -0.209     0.189     0.164     0.554    -0.282  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.531  9999.000  9999.000  9999.000  9999.000  9999.000    20.420     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005532
     0.000    -0.209    -0.468    -1.727     0.554    -2.171  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.164    -0.605  9999.000  9999.000  9999.000  9999.000    20.080     0.000  9999.000    -0.003     1.194    -0.095    -0.088    -0.008 7005534
     1.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     1.380  9999.000     2.667     3.333     3.333     3.250    19.420     0.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005537
     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.859     0.760  9999.000  9999.000  9999.000  9999.000    19.920     0.000  9999.000    -0.006    -0.218     1.339     0.026    -0.142 7005539
     1.000    -1.926    -0.468    -0.466    -0.078    -0.282  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.052  9999.000     2.000     3.000     2.667     3.000    21.330     1.000     0.000    -0.044     0.031    -0.924    -0.284     2.221 7005545
     0.000     0.363    -1.125     0.794     1.186    -0.912  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.183    -0.103  9999.000  9999.000  9999.000  9999.000    21.330     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005547
     1.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.850  9999.000  9999.000  9999.000  9999.000    25.580     0.000  9999.000    -0.006    -0.218     1.339     0.026    -0.142 7005548
     0.000    -0.209    -0.468     0.794    -0.710    -0.912  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.357    -0.797  9999.000  9999.000  9999.000  9999.000    19.920     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005553
     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     1.380    -1.713  9999.000  9999.000  9999.000  9999.000    23.920     1.000  9999.000    -0.003     1.194    -0.095    -0.088    -0.008 7005554
     0.000     0.363     1.502     0.794     1.186     0.347     0.524     0.441    -0.457    -1.705     1.034    -1.284    -1.226    -0.729  9999.000  9999.000  9999.000  9999.000    20.330     1.000  9999.000    -0.056    -1.208     0.154     2.431    -0.322 7005558
     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.511    -1.244  9999.000  9999.000  9999.000  9999.000    20.920     0.000  9999.000    -0.003     1.194    -0.095    -0.088    -0.008 7005559
     0.000     0.363     0.189     0.794     1.186    -1.541  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.878    -1.244     3.000     2.667     3.667     3.500    20.750     1.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005560
     0.000    -0.209    -2.438     0.794     0.554    -1.541  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -2.094    -1.244     1.667     2.667     2.000     1.250    20.670     0.000     0.000    -0.056    -1.208     0.154     2.431    -0.322 7005561
     0.000     0.935    -0.468     0.164     0.554    -0.912  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.399     0.399  9999.000  9999.000  9999.000  9999.000    21.420     0.000     0.000    -0.044     0.031    -0.924    -0.284     2.221 7005565
     0.000     0.935     1.502    -0.466    -0.078     2.236     0.524     0.950     1.524     1.445     0.423     2.652     0.338    -1.009     3.000     4.333     3.333     3.500    20.330     0.000     0.000    -0.056    -1.208     0.154     2.431    -0.322 7005567
     0.000     0.363     1.502     0.794    -0.710     0.347  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.511     0.037  9999.000  9999.000  9999.000  9999.000    24.670     1.000  9999.000    -0.003     1.194    -0.095    -0.088    -0.008 7005572
     2.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     1.727  9999.000  9999.000  9999.000  9999.000  9999.000    20.250     0.000  9999.000    -0.006    -0.218     1.339     0.026    -0.142 7005574
  9999.000     0.363    -1.125     0.164    -3.870     0.347  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.747  9999.000  9999.000  9999.000  9999.000  9999.000    21.170     0.000     0.000    -0.056    -1.208     0.154     2.431    -0.322 7005575
     0.000    -1.354     0.846    -0.466    -0.078     0.977     1.103     0.441     1.524     1.760    -0.801    -1.284     1.206  9999.000  9999.000  9999.000  9999.000  9999.000    20.000     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005576
     1.000    -1.354    -0.468     0.164    -0.710    -0.282     1.103    -0.069     0.203    -0.130     1.034     1.176     0.511  9999.000     2.667     3.000     3.333     3.000    19.920     0.000     0.000    -0.044     0.031    -0.924    -0.284     2.221 7005580
     0.000    -1.354     0.189     0.164    -1.342    -0.282    -0.054    -1.089    -1.117    -0.130    -0.801    -1.284    -0.705    -1.052     3.667     3.667     3.000     2.250    23.500     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005584
     1.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.010    -1.158  9999.000  9999.000  9999.000  9999.000    21.500     0.000  9999.000    -0.003     1.194    -0.095    -0.088    -0.008 7005592
     0.000    -0.209    -0.468     1.425     1.186     1.607     0.524    -0.579     0.203    -0.445    -0.189    -0.300    -1.399    -1.061  9999.000  9999.000  9999.000  9999.000    20.670     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005593
     1.000     0.363     0.189     0.164    -0.710     1.607  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.511     1.313     2.000     4.667     3.000     2.500    20.830     1.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005600
     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.920    -1.158  9999.000  9999.000  9999.000  9999.000    19.080     1.000  9999.000    -0.003     1.194    -0.095    -0.088    -0.008 7005602
     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     1.380    -1.652  9999.000  9999.000  9999.000  9999.000    20.330     1.000  9999.000    -0.003     1.194    -0.095    -0.088    -0.008 7005606
     1.000     0.363    -0.468     0.164     1.186     0.347  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.357     0.535     3.000     4.667     3.333     3.000    20.170     0.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005607
     0.000    -0.209     0.189     1.425     0.554    -0.282  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.010  9999.000  9999.000  9999.000  9999.000  9999.000    24.080     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005609
     1.000    -0.782     0.846     0.164     1.186     0.347     0.524    -1.089     1.524     0.185    -0.801     0.192     0.685     0.958     2.667     4.667     3.000     3.000    20.170     0.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005610
     1.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.705     1.143  9999.000  9999.000  9999.000  9999.000    19.920     0.000  9999.000    -0.006    -0.218     1.339     0.026    -0.142 7005623
     0.000    -0.209    -0.468     0.164    -0.078     0.347    -0.633    -0.069    -1.117    -0.130     1.034     1.176    -1.226  9999.000  9999.000  9999.000  9999.000  9999.000    20.920     0.000     0.000    -0.056    -1.208     0.154     2.431    -0.322 7005624
     2.000     0.363     0.846    -0.466     1.186     0.977  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.164  9999.000     2.667     3.667     3.667     3.000    20.250     0.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005625
     1.000     0.363     0.846    -2.358     1.186     0.347    -0.054     1.460    -0.457     0.500    -0.801    -1.284     0.511  9999.000     3.667     5.000     3.333     3.500    20.250     0.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005626
     0.000    -1.926    -3.095     0.164     0.554    -0.912    -1.212     0.441    -0.457     1.130    -0.189     0.192    -0.878     0.612  9999.000  9999.000  9999.000  9999.000    21.500     1.000     0.000    -0.044     0.031    -0.924    -0.284     2.221 7005628
     1.000    -1.354     0.189     0.794    -0.710    -0.282    -0.633    -1.089    -1.117     0.185     0.423     0.192    -0.531     0.763     2.333     3.000     3.667     2.500    23.750     0.000     0.000    -0.044     0.031    -0.924    -0.284     2.221 7005631
     1.000     0.363     1.502     0.794    -0.078    -0.282    -1.212    -1.598    -1.117     0.185    -0.801    -0.300     0.685  9999.000     3.000     4.333     3.333     4.000    19.750     0.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005636
     1.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.338     0.490  9999.000  9999.000  9999.000  9999.000    21.920     0.000  9999.000    -0.006    -0.218     1.339     0.026    -0.142 7005638
     0.000    -1.354     1.502    -1.097    -1.342     2.866    -0.633    -1.089    -0.457    -2.020    -0.189    -1.284    -0.010  9999.000     2.333     4.333     2.000     2.000    21.080     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005645
     1.000    -0.209    -1.125     0.164    -1.342     0.977  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.010  9999.000  9999.000  9999.000  9999.000  9999.000    21.080     1.000  9999.000    -0.006    -0.218     1.339     0.026    -0.142 7005647
     0.000    -0.209    -0.468    -0.466    -2.606    -0.912  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.878  9999.000     1.667     3.333     2.667     3.250    22.330     1.000     1.000    -0.056    -1.208     0.154     2.431    -0.322 7005651
     1.000     0.935     0.846    -2.358    -1.342    -0.282    -1.212     1.460     0.203    -2.335    -0.801    -0.792     0.164    -1.419     2.667     5.000     2.333     2.750    20.920     1.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005658
     2.000     0.363    -0.468    -1.727     0.554     1.607  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.685     1.510     2.333     3.667     3.000     2.750    19.830     0.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005660
     1.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     2.075     1.313  9999.000  9999.000  9999.000  9999.000    20.250     0.000  9999.000    -0.006    -0.218     1.339     0.026    -0.142 7005662
     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -2.094    -0.555  9999.000  9999.000  9999.000  9999.000    21.330     1.000     1.000    -0.003     1.194    -0.095    -0.088    -0.008 7005663
     0.000    -0.209    -1.125    -0.466    -0.710    -0.912    -1.212    -0.069    -1.117    -0.760    -0.801    -0.792     0.164     0.874  9999.000  9999.000  9999.000  9999.000    20.580     1.000  9999.000    -0.006    -0.218     1.339     0.026    -0.142 7005669
     1.000     1.507    -0.468    -0.466     1.818     0.977  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.338     0.516  9999.000  9999.000  9999.000  9999.000    20.330     0.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005672
     0.000    -0.782     0.189    -1.727     1.186    -0.282  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    30.500     0.000  9999.000    -0.003     1.194    -0.095    -0.088    -0.008 7005674
     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.747  9999.000  9999.000  9999.000  9999.000  9999.000    21.920     0.000  9999.000    -0.003     1.194    -0.095    -0.088    -0.008 7005675
     0.000    -0.209     1.502    -0.466    -0.710     0.347  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.164     0.760  9999.000  9999.000  9999.000  9999.000    20.920     1.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005678
     0.000     0.363     0.846    -2.358    -0.078     0.347  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.531    -1.463     3.000     3.000     2.000     2.750    20.580     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005681
     2.000     0.363    -3.095    -0.466    -3.238     1.607  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.010  9999.000  9999.000  9999.000  9999.000  9999.000    21.920     0.000     0.000     2.230    -0.309    -0.257    -0.176    -0.489 7005683
     1.000    -1.926    -1.782    -0.466    -0.710    -0.912  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     2.667     4.667     3.000     2.500    25.830     1.000     0.000    -0.044     0.031    -0.924    -0.284     2.221 7005685
     0.000     0.935     0.189     1.425     1.186    -0.282  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.859     0.166     2.000     3.000     3.000     3.000    19.750     0.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005686
  9999.000     1.507     0.189    -0.466    -1.342     0.347  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.226  9999.000  9999.000  9999.000  9999.000  9999.000    22.750     1.000  9999.000    -0.003     1.194    -0.095    -0.088    -0.008 7005687
     0.000     0.935     0.189     0.164    -0.078     2.236     1.103    -1.089     1.524    -0.760    -0.189    -0.792     1.032     0.516     3.000     3.667     3.667     3.000    20.330     0.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005691
     2.000     0.363    -0.468    -0.466     0.554     0.347  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.878     1.313  9999.000  9999.000  9999.000  9999.000    20.750     1.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005692
     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.685  9999.000  9999.000  9999.000  9999.000  9999.000    21.330     1.000  9999.000    -0.003     1.194    -0.095    -0.088    -0.008 7005694
     0.000     0.363     0.189     0.164    -1.342     0.347  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.399    -0.797  9999.000  9999.000  9999.000  9999.000    21.830     1.000  9999.000    -0.003     1.194    -0.095    -0.088    -0.008 7005695
     0.000    -0.782     0.846    -0.466     0.554    -0.282    -0.633     0.950    -0.457    -0.760     0.423    -0.300     0.685  9999.000  9999.000  9999.000  9999.000  9999.000    20.250     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005700
     1.000     0.363    -0.468    -2.358    -0.710    -0.282  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.399  9999.000  9999.000  9999.000  9999.000  9999.000    20.420     0.000     0.000    -0.044     0.031    -0.924    -0.284     2.221 7005701
     0.000     1.507     0.189     1.425    -1.974     0.347    -0.633     1.460     0.863    -1.705    -0.189    -0.792    -0.183  9999.000     2.333     4.000     3.333     4.000    20.330     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005702
     2.000    -0.782     0.189    -2.358     1.186     1.607  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.183  9999.000     1.667     4.667     3.000     2.500    20.750     1.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005703
     0.000    -0.782    -1.125     0.164    -2.606     0.977  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.052  9999.000  9999.000  9999.000  9999.000  9999.000    20.500     0.000  9999.000    -0.056    -1.208     0.154     2.431    -0.322 7005706
  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.878  9999.000  9999.000  9999.000  9999.000  9999.000    21.830     0.000  9999.000    -0.003     1.194    -0.095    -0.088    -0.008 7005708
     0.000    -0.209     1.502    -1.727     0.554     0.977  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.164     0.535     3.000     4.000     2.000     3.000    20.330     0.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005710
     0.000    -0.209    -0.468     0.794     0.554     2.866    -0.633    -0.579     0.203     1.445    -0.801    -1.284    -1.226  9999.000  9999.000  9999.000  9999.000  9999.000    21.000     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005711
     0.000     0.363    -0.468     0.164     1.186    -0.282     0.524     1.460     0.203     1.445     0.423     2.160     0.685     0.760  9999.000  9999.000  9999.000  9999.000    20.830     0.000     0.000    -0.044     0.031    -0.924    -0.284     2.221 7005716
     0.000    -0.209     0.846    -0.466     1.186     0.347    -0.054    -0.069     0.863     0.500    -0.189    -1.284     1.727  9999.000     1.333     3.333     2.333     2.500    19.830     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005719
     1.000     1.507    -0.468    -0.466     1.186     0.977  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.747     1.191  9999.000  9999.000  9999.000  9999.000    23.330     1.000  9999.000    -0.006    -0.218     1.339     0.026    -0.142 7005720
  9999.000    -0.209     1.502    -1.097    -1.342    -0.912  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     2.333     3.667     2.333     2.750    26.920     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005723
     0.000    -1.354    -1.782     0.164    -0.078     0.347    -0.633    -0.069     0.203     0.185    -0.189     0.684    -0.705  9999.000  9999.000  9999.000  9999.000  9999.000    20.420     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005726
     0.000     0.935     1.502     0.164     0.554     0.347     1.103    -0.579     1.524    -1.390    -0.801    -0.792     0.859  9999.000  9999.000  9999.000  9999.000  9999.000    19.750     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005729
     0.000    -1.926    -1.125    -1.097    -0.078     1.607  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.052     0.396  9999.000  9999.000  9999.000  9999.000    31.500     1.000     1.000     2.230    -0.309    -0.257    -0.176    -0.489 7005731
     0.000     0.363     1.502     0.164    -0.710     0.347  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.164  9999.000     2.000     3.000     2.667     3.250    21.580     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005736
     0.000    -0.782     0.846    -0.466     0.554     1.607    -0.054    -0.069     0.203    -0.760     0.423     0.192     0.338     0.516     2.667     3.333     4.000     3.000    20.580     1.000     0.000    -0.044     0.031    -0.924    -0.284     2.221 7005737
     1.000     0.935     0.189    -1.097     0.554    -1.541  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.878     0.760     3.000     4.000     2.667     3.000    21.580     1.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005738
     0.000     0.363     1.502     0.164    -0.078    -0.282    -1.212     0.950    -0.457     0.185    -0.801    -1.284     0.685    -0.028     3.000     4.333     4.000     3.250    21.580     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005749
     0.000     0.935    -0.468    -1.097     1.186    -0.282     1.103    -0.579     0.203    -0.130    -0.189    -0.792    -0.705  9999.000     2.667     3.000     3.000     3.000    24.750     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005756
     0.000     0.935     1.502    -2.358     0.554    -0.282    -1.212     0.950    -1.117    -1.390    -0.801    -1.284     0.859    -1.339  9999.000  9999.000  9999.000  9999.000    20.580     1.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005763
     1.000     1.507     0.846     0.794     1.186     2.236  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     1.206     1.238  9999.000  9999.000  9999.000  9999.000    21.830     0.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005767
     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.226    -1.372  9999.000  9999.000  9999.000  9999.000    25.000     1.000  9999.000    -0.003     1.194    -0.095    -0.088    -0.008 7005768
     2.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     1.901     0.767  9999.000  9999.000  9999.000  9999.000    20.170     0.000  9999.000    -0.006    -0.218     1.339     0.026    -0.142 7005776
     0.000    -0.209    -1.125    -0.466    -0.710     0.347  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.511  9999.000  9999.000  9999.000  9999.000  9999.000    20.920     1.000  9999.000    -0.003     1.194    -0.095    -0.088    -0.008 7005784
     0.000    -0.209    -1.125     0.164     0.554     0.977    -1.791    -0.579    -0.457     0.185    -0.189    -0.792    -1.747  9999.000     2.000     2.667     4.000     3.000    24.670     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005789
     2.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.357     0.693  9999.000  9999.000  9999.000  9999.000    20.670     0.000  9999.000    -0.006    -0.218     1.339     0.026    -0.142 7005791
     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     1.380    -1.369  9999.000  9999.000  9999.000  9999.000    18.830     0.000  9999.000    -0.003     1.194    -0.095    -0.088    -0.008 7005793
     1.000     1.507    -0.468     1.425     1.818     0.347  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.183     0.328     2.000     4.000     2.667     3.000    21.170     0.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005795
     1.000     0.935     1.502     0.164    -0.710     0.977    -1.212     0.950     0.203     1.445     0.423    -0.792     1.727     1.119  9999.000  9999.000  9999.000  9999.000    20.000     0.000     0.000    -0.044     0.031    -0.924    -0.284     2.221 7005798
     0.000     1.507    -0.468     0.164    -0.078    -0.912  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.878  9999.000     3.000     3.333     2.333     2.750    20.920     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005799
     0.000    -0.209    -0.468    -0.466    -0.710    -0.282  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.226     0.771  9999.000  9999.000  9999.000  9999.000    34.250     1.000  9999.000    -0.044     0.031    -0.924    -0.284     2.221 7005800
     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.511    -1.339  9999.000  9999.000  9999.000  9999.000    26.330     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005801
     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.052    -0.165  9999.000  9999.000  9999.000  9999.000    23.580     0.000  9999.000    -0.003     1.194    -0.095    -0.088    -0.008 7005802
     2.000     0.363     1.502    -1.097     1.186    -2.171  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.399     1.251     3.000     4.000     2.667     3.500    20.580     1.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005806
     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.573  9999.000  9999.000  9999.000  9999.000  9999.000    21.580     0.000  9999.000    -0.003     1.194    -0.095    -0.088    -0.008 7005809
     0.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.878  9999.000  9999.000  9999.000  9999.000  9999.000    21.080     0.000  9999.000    -0.003     1.194    -0.095    -0.088    -0.008 7005811
     1.000    -0.782     0.189    -0.466     0.554    -0.282  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.010  9999.000     2.000     3.000     3.667     3.750    19.920     0.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005812
     0.000     0.935     1.502     0.164     1.186     2.866  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.226  9999.000     2.333     3.667     3.000     3.250    33.920     0.000     0.000    -0.003     1.194    -0.095    -0.088    -0.008 7005815
     1.000     0.935     0.846     1.425     0.554    -0.282  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.511     1.313     2.667     4.333     3.000     3.000    20.670     0.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005816
     0.000    -1.354    -0.468     0.794    -1.974     0.977  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -0.357    -1.759     2.000     3.333     2.333     2.250    20.080     0.000     0.000    -0.056    -1.208     0.154     2.431    -0.322 7005817
  9999.000     0.363    -1.782    -0.466     0.554    -0.282    -0.054     0.950     0.863    -0.130     1.034    -0.300     0.511  9999.000     2.667     3.000     4.000     3.250    20.500     1.000     0.000    -0.044     0.031    -0.924    -0.284     2.221 7005824
     0.000     1.507    -1.125     0.794    -0.078     0.977  9999.000  9999.000  9999.000  9999.000  9999.000  9999.000    -1.399    -1.463  9999.000  9999.000  9999.000  9999.000    20.750     0.000     1.000    -0.003     1.194    -0.095    -0.088    -0.008 7005830
     0.000    -1.354    -2.438     1.425    -0.078    -1.541     1.103     0.441    -0.457     1.130    -0.189     0.192    -0.183     0.879     2.333     3.000     2.667     2.500    19.920     1.000     0.000    -0.006    -0.218     1.339     0.026    -0.142 7005832
